Timestamp_ms,X_uT,Y_uT,Z_uT,Magnitude_uT,System_Time
443742,28.107,31.6,60.56,73.865,2025-05-29T22:39:59.743656
443751,27.387,31.747,61.133,74.129,2025-05-29T22:39:59.745086
443760,26.947,31.973,61.333,74.231,2025-05-29T22:39:59.754026
443769,26.187,32.28,61.44,74.18,2025-05-29T22:39:59.762940
443777,25.387,32.533,61.427,74.001,2025-05-29T22:39:59.770690
443786,24.6,32.867,61.627,74.049,2025-05-29T22:39:59.779643
443795,23.867,32.853,61.733,73.892,2025-05-29T22:39:59.788605
443804,23.44,33.093,62.013,74.096,2025-05-29T22:39:59.804543
443813,22.667,32.907,62.24,73.962,2025-05-29T22:39:59.812840
443822,22.413,32.827,62.547,74.108,2025-05-29T22:39:59.824830
443831,21.853,32.707,62.987,74.26,2025-05-29T22:39:59.828216
443840,21.533,32.547,63.293,74.357,2025-05-29T22:39:59.846873
443849,21.187,32.373,63.827,74.637,2025-05-29T22:39:59.848296
443858,20.987,32.04,64.12,74.689,2025-05-29T22:39:59.850931
443867,20.56,31.813,64.56,74.852,2025-05-29T22:39:59.861116
443876,20.293,31.627,64.933,75.023,2025-05-29T22:39:59.868783
443884,20.16,31.187,65.2,75.034,2025-05-29T22:39:59.877706
443893,19.92,30.907,65.813,75.388,2025-05-29T22:39:59.886655
443902,20.24,30.293,66.307,75.657,2025-05-29T22:39:59.895582
443911,20.293,29.84,66.853,75.971,2025-05-29T22:39:59.908001
443920,20.48,29.293,67.587,76.456,2025-05-29T22:39:59.916800
443929,20.827,28.387,68.133,76.692,2025-05-29T22:39:59.926308
443938,21.227,27.747,68.6,76.983,2025-05-29T22:39:59.939203
443947,21.307,27.013,69.08,77.173,2025-05-29T22:39:59.949726
443956,21.947,26.24,69.653,77.6,2025-05-29T22:39:59.951177
443965,22.293,25.587,70.067,77.852,2025-05-29T22:39:59.958855
